"No.","Time","Source","Destination","Protocol","Length","Info","srcPort","DestPort"
"11880","1.038578471","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11881","1.038601239","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11882","1.038623964","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11883","1.038646893","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11884","1.038669660","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11885","1.038692902","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11886","1.038715621","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11887","1.038740665","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11888","1.039857897","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11889","1.039998040","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11890","1.040022826","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11891","1.040046147","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11892","1.040069270","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11893","1.040092338","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11894","1.040115615","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11895","1.040138647","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11896","1.040161983","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11897","1.040185228","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11898","1.040208498","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11899","1.040231732","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11900","1.040286690","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11901","1.040332048","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11902","1.040388816","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11903","1.040413329","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11904","1.040436649","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11905","1.040459706","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11906","1.040483200","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11907","1.040506681","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11908","1.040529739","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11909","1.040552786","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11910","1.040575863","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11911","1.040598801","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11912","1.040621707","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11913","1.040644484","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11914","1.040667413","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11915","1.040690179","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11916","1.040713058","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11917","1.040735815","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11918","1.040758768","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11919","1.040781551","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11920","1.040804455","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11921","1.040827299","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11922","1.040878491","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11923","1.040939298","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11924","1.040964548","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11925","1.040987574","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11926","1.041010359","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11927","1.041033227","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11928","1.041056488","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11929","1.041079424","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11930","1.041102198","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11931","1.041124901","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11932","1.041147688","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11933","1.041170432","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11934","1.041193263","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11935","1.041216060","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11936","1.041238769","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11937","1.041261676","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11938","1.041284560","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11939","1.041307467","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11940","1.041330120","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11941","1.041353092","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11942","1.041375910","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11943","1.041399484","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11944","1.041452725","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11945","1.041477474","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11946","1.041522796","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11947","1.041553048","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11948","1.041576483","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11949","1.041599670","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11950","1.041622527","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11951","1.041645413","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11952","1.041668383","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11953","1.041691275","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11954","1.041714095","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11955","1.041736868","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11956","1.041759753","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11957","1.041782620","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11958","1.041805451","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11959","1.041828190","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11960","1.041851035","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11961","1.041873862","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11962","1.041896803","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11963","1.041919683","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11964","1.041942479","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11965","1.041965333","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11966","1.041988104","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11967","1.042010756","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11968","1.042033603","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11969","1.042056373","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11970","1.042079781","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11971","1.042102685","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11972","1.042125488","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11973","1.042148343","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11974","1.042171097","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11975","1.042193981","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11976","1.042217144","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11977","1.042239964","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11978","1.042262751","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11979","1.042285635","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11980","1.042308467","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11981","1.042331437","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11982","1.042354160","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11983","1.042376965","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11984","1.042399842","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11985","1.042452175","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11986","1.043913720","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11987","1.043964911","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11988","1.043997194","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11989","1.044047608","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11990","1.044071398","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11991","1.044094485","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11992","1.044117725","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11993","1.044141280","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11994","1.044164419","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11995","1.044187385","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11996","1.044210389","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11997","1.044233276","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11998","1.044256269","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"11999","1.044279177","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12000","1.044302153","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12001","1.044325167","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12002","1.044348172","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12003","1.044371092","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12004","1.044394168","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12005","1.044417233","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12006","1.044440327","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12007","1.044463289","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12008","1.044486347","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12009","1.044509276","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12010","1.044532291","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12011","1.044555252","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12012","1.044578300","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12013","1.044601257","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12014","1.044624675","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12015","1.044647710","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12016","1.044670727","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12017","1.044693827","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12018","1.044716818","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12019","1.044739907","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12020","1.044762865","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12021","1.044785898","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12022","1.044808712","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12023","1.044831655","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12024","1.044854479","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12025","1.044877373","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12026","1.044900207","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12027","1.044923130","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12028","1.044948291","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12029","1.045026493","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12030","1.045053999","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12031","1.045077406","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12032","1.045100240","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12033","1.045123196","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12034","1.045145954","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12035","1.045169310","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12036","1.045192301","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12037","1.045215173","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12038","1.045238048","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12039","1.045260805","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12040","1.045283580","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12041","1.045306324","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12042","1.045329046","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12043","1.045351726","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12044","1.045374528","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12045","1.045397315","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12046","1.045420112","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12047","1.045442850","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12048","1.045465598","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12049","1.045488385","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12050","1.045511191","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12051","1.045533909","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12052","1.045556761","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12053","1.045579567","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12054","1.045602421","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12055","1.045625210","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12056","1.045648478","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12057","1.045671796","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12058","1.045694723","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12059","1.045717531","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12060","1.045740313","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12061","1.045763030","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12062","1.045785807","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12063","1.045808598","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12064","1.045831432","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12065","1.045854216","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12066","1.045877000","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12067","1.045899750","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12068","1.045922518","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12069","1.045947399","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12070","1.045999839","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12071","1.048015496","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12072","1.048046018","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12073","1.048070298","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12074","1.048093462","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12075","1.048116451","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12076","1.048139497","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12077","1.048162837","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12078","1.048185836","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12079","1.048208812","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12080","1.048231798","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12081","1.048254886","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12082","1.048277828","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12083","1.048300785","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12084","1.048323715","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12085","1.048346519","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12086","1.048369609","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12087","1.048392547","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12088","1.048415530","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12089","1.048438454","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12090","1.048461521","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12091","1.048484505","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12092","1.048507476","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12093","1.048530433","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12094","1.048553368","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12095","1.048576273","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12096","1.048599284","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12097","1.048622099","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12098","1.048645003","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12099","1.048667828","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12100","1.048690806","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12101","1.048713640","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12102","1.048736910","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12103","1.048759748","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12104","1.048782576","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12105","1.048805544","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12106","1.048828408","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12107","1.048851462","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12108","1.048874313","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12109","1.048897239","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12110","1.048920121","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12111","1.048943579","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12112","1.048997069","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12113","1.049021556","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12114","1.049044700","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12115","1.049067781","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12116","1.049090785","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12117","1.049113823","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12118","1.049136729","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12119","1.049159676","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12120","1.049182657","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12121","1.049205545","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12122","1.049228396","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12123","1.049252014","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12124","1.049275068","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12125","1.049298314","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12126","1.049321410","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12127","1.049344348","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12128","1.049367427","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12129","1.049390401","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12130","1.049413379","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12131","1.049436298","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12132","1.049461968","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12133","1.049514331","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12134","1.049564775","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12135","1.049589806","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12136","1.049613173","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12137","1.049636286","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12138","1.049659208","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12139","1.049682298","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12140","1.049705357","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12141","1.049728360","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12142","1.049751200","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12143","1.049774250","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12144","1.049797256","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12145","1.049820281","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12146","1.049843526","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12147","1.049866530","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12148","1.049889340","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12149","1.049912227","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12150","1.049935021","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12151","1.049957970","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12152","1.049980753","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12153","1.050003756","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12154","1.050026744","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12155","1.050049782","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12156","1.050072706","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12157","1.050095748","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12158","1.050118641","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12159","1.050141601","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12160","1.050164451","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12161","1.050187427","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12162","1.050210237","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12163","1.050233274","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12164","1.050256056","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12165","1.050278948","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12166","1.050302215","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12167","1.050325242","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12168","1.050348176","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
"12169","1.050371172","10.0.0.1","10.0.1.1","UDP","42","53  >  0 Len=0","53","0"
